"","AAPL","TSLA","GE","C","CCL","F","BAC","AMD","INO","SIRI","VALE","WFC","AAL","OXY","NCLH","ORCL","PCG","COTY","INTC","SNAP","QRTEA","NOK","XOM","JPM","M","DAL","MSFT","MRO","UAL","T","ABEV","TSM","ITUB","PFE","SGMS","WKHS","GM","CSCO","ET","SQ","FB","CMCSA","PBR","NVDA","PLUG","MGM","AM","FCX","NLY","IMMU","BA","MU","KGC","TWTR","KMI","AUY","BBD","SCHW","KR","BP","OPK","GOLD","HST","WMB","PENN","KHC","NBL","GFI","SLB","MRK","ZNGA","ROKU","WMT","CVS","LUV","VER","FDX","HBAN","KO","VZ","APPS","EPD","CTL","APA","DVN","CVX","OSTK"
"2018-09-14",54.563526,59.040001,12.076072,66.290352,60.194324,8.559706,28.937391,32.720001,5.05,7.015196,12.460326,50.408218,38.999989,69.569405,55.470001,47.58807,46.970001,11.109938,43.395763,9.29,16.518848,5.386353,74.292717,106.446831,31.790751,55.661896,110.359695,20.424797,90.330002,29.689484,4.174363,41.483494,5.983675,39.897778,26.75,1.13,32.490337,44.67506,14.148789,90.82,162.320007,35.409019,10.099687,274.707336,1.87,26.850378,12.830769,13.343253,8.178686,22.27,348.00946,44.299999,2.89,30.120001,16.210997,2.389185,5.081745,49.497356,26.623209,37.891838,3.9,7.87863,19.960634,24.461626,32.389999,52.963799,28.333097,2.293308,55.736217,66.085907,4.02,71.120003,91.026665,72.190285,61.172398,6.626284,247.516296,14.168363,43.099659,50.12199,1.27,25.265327,18.983709,43.027096,36.989338,107.270912,27.43
"2018-09-17",53.11071,58.967999,12.095119,66.609871,61.013233,8.650288,28.851639,32.43,4.82,6.946323,12.563769,50.021385,39.569183,69.587341,55.830002,47.520435,46.82,11.483068,43.281418,9.18,16.339945,5.386353,74.731743,106.765694,30.817831,55.69072,109.162361,20.415014,90.160004,29.707159,4.250781,40.876331,6.178795,39.944206,24.9,1.11,32.856239,44.40173,14.027306,86.860001,160.580002,35.409019,10.414408,272.222931,1.83,26.598173,12.398606,13.372495,8.186672,22.540001,344.295319,43.580002,3.01,28.860001,16.309734,2.487102,5.279833,48.684658,27.619188,37.874321,4.49,8.06566,19.803318,24.592251,32.59,52.406944,28.670628,2.303025,55.499546,66.501411,3.95,69.75,91.248001,73.307259,61.828899,6.626284,247.797318,14.159315,43.408916,50.259815,1.19,25.282619,19.017103,43.329971,36.187454,107.389709,25.700001
"2018-09-18",53.198463,56.992001,12.057024,67.060959,61.813305,8.67746,28.784939,31.93,4.87,6.926644,12.986951,50.196381,40.030434,70.735176,56.919998,47.3755,47.200001,11.678962,43.929394,9.13,16.474123,5.503873,74.928856,107.197113,31.142138,55.565815,110.203934,21.031277,90.110001,29.795519,4.355856,40.689507,6.155143,40.408569,26.4,1.07,32.931293,44.731609,14.092095,87.989998,160.300003,36.156284,10.700519,269.331055,1.91,26.763077,12.726454,13.655149,8.210633,22.389999,351.665619,45.330002,3.01,29.219999,16.264851,2.467519,5.279833,48.974903,28.050138,38.15461,4.22,8.166966,19.8866,24.461626,33,51.284264,29.229959,2.351613,55.517746,66.501411,4.02,72.07,91.835022,73.785957,61.779903,6.574039,234.086212,14.014556,43.04343,49.974972,1.25,25.377699,19.33433,43.784275,36.672321,107.956306,26.25
"2018-09-19",53.230145,59.804001,12.247499,69.27877,62.321598,8.858618,29.537674,31.209999,4.82,6.887288,13.372515,50.859528,40.825348,71.18354,57.049999,47.761997,46.709999,11.809556,43.977043,9.16,16.489033,5.34718,75.824806,110.310806,31.15967,55.633068,108.734024,21.285614,89.349998,29.486252,4.365409,41.119198,6.214271,40.176388,26.1,1.09,33.522366,44.561947,14.21358,84.800003,163.059998,35.75391,10.72913,270.285126,1.89,27.519701,12.651943,13.937805,8.210633,22.07,353.251862,45.060001,3.03,29.52,16.390514,2.506685,5.317928,50.300392,27.657492,38.522495,4.44,8.260482,19.562719,24.54871,32.200001,51.09565,29.683214,2.429352,55.736217,66.085907,3.92,70.610001,91.652176,74.114487,61.838703,6.399893,235.345901,14.222649,43.071541,49.157223,1.23,25.21347,18.983709,44.295383,37.175816,109.217461,26.35
"2018-09-20",53.6348,59.666,11.866549,70.284309,63.008724,8.885792,29.718716,31.18,4.9,6.897129,13.654636,51.163464,41.109947,71.049042,57.459999,48.728252,46.919998,12.136045,44.977604,9.21,16.817022,5.40594,75.995041,111.258041,30.835367,55.854069,110.554382,21.080189,89.120003,29.548103,4.41317,41.259308,6.291135,40.631462,26.9,1.11,33.850746,44.98608,14.156888,86.510002,166.020004,36.223351,10.834037,264.620605,1.93,27.674906,12.75626,14.025525,8.234595,22.530001,355.418488,46.060001,3.01,29.85,16.193041,2.487102,5.394115,50.377781,27.944796,39.039276,4.32,8.276069,19.636749,24.60096,32.560001,51.70639,29.191387,2.429352,56.045708,66.841393,3.96,72.860001,92.142975,74.518097,61.24099,6.495673,239.153976,14.457883,43.708805,49.570702,1.26,25.075171,18.841791,43.225853,37.399605,109.135216,26.549999
"2018-09-21",53.057083,59.82,11.590362,69.682861,63.225216,8.922024,29.566261,31.02,4.73,6.867611,14.162453,50.64769,42.788105,71.380829,57.880001,49.375648,46.790001,12.192015,44.463032,9.14,16.869202,5.474494,76.308624,110.526505,31.282381,57.276119,111.226074,21.38343,89.940002,29.848532,4.470484,41.156563,6.427127,40.919365,26.25,1.07,33.137703,45.768375,14.30267,85.300003,162.929993,36.309574,10.967553,261.808258,1.9,27.636101,12.927633,14.239952,8.21862,21.52,360.032227,44.740002,2.95,28.5,16.210997,2.438143,5.508399,50.155262,28.682201,39.126869,4.32,8.159174,19.54421,24.278751,32.419998,51.302227,29.384258,2.371047,55.645184,67.143585,3.92,72.449997,92.287315,74.705811,62.485409,6.504381,239.648193,14.43074,43.652584,50.002544,1.25,25.152962,19.150673,43.500336,37.809875,110.697945,27.1
"2018-09-24",53.820053,59.936001,11.180841,69.391533,62.886356,8.686519,29.289936,32.610001,4.84,6.159204,13.908545,49.975327,41.198277,72.412079,56.939999,49.510925,46.279999,12.1547,44.70126,8.95,16.779751,5.43532,77.589844,109.466721,30.458469,55.162258,111.625175,21.852964,87.839996,29.963404,4.298542,41.931862,6.220182,40.798626,26.25,1.12,32.602917,45.65527,14.254075,86.040001,165.410004,34.134827,10.862649,264.044189,1.88,27.073486,12.853122,13.879324,8.154725,21.719999,355.931122,45.16,2.94,28.6,16.058399,2.457727,5.317928,49.884354,28.356594,39.608624,4.13,8.603371,19.331369,24.000086,31.799999,50.76334,29.80858,2.458504,56.073017,66.841393,3.93,73.07,91.344231,73.907974,60.809849,6.417307,236.276123,14.267885,43.174633,49.193981,1.21,25.144318,19.117279,44.938995,38.742298,112.059624,26.950001
"2018-09-25",54.16132,60.198002,10.733228,69.081429,62.688694,8.50536,29.22324,32.57,5.05,6.169043,14.341129,49.947697,40.05006,72.914253,56.419998,49.974724,45.84,11.89351,43.748341,9.05,16.67539,5.484287,77.500244,109.157234,30.134163,54.864395,111.411011,21.999697,87.919998,29.830866,4.3272,41.259308,6.237921,40.66861,26.4,1.13,31.477062,45.68354,14.156888,95.349998,164.910004,33.914486,10.900796,266.737335,1.97,27.034685,12.793513,14.122991,8.178686,21.780001,355.196014,44.639999,2.97,29.110001,16.049423,2.496894,5.310309,49.94241,28.02141,40.572121,3.99,8.71247,19.590481,23.738836,32.34,49.990929,30.059315,2.477939,56.919571,66.718636,3.97,73.029999,91.517456,72.847336,60.408112,6.426015,231.78006,14.177411,42.809135,48.743752,1.23,25.083815,17.572868,45.222927,38.611759,112.745041,26.35
"2018-09-26",53.729858,61.916,10.847512,68.085281,63.046383,8.396666,28.708714,32.189999,5.25,6.277271,14.096624,48.962196,40.27578,72.645233,57.18,49.88776,45.16,11.772244,43.548237,8.99,16.325035,5.415734,76.855148,107.872368,30.581173,55.258343,110.953514,21.950785,88.970001,29.468578,4.432275,41.352722,6.350263,40.566448,26.1,1.11,31.645945,45.626995,13.889624,94.650002,166.949997,33.885738,11.11061,265.256622,1.92,26.772781,12.569983,13.645403,8.138749,21.469999,353.068115,44.349998,2.83,29.01,15.807067,2.438143,5.386498,49.071655,28.145906,40.519566,3.72,8.455305,19.45167,23.599504,32.25,49.550838,29.99181,2.448786,55.417618,66.416428,3.95,73.339996,91.026665,73.617004,60.839249,6.312819,233.630798,13.860749,42.968452,48.826447,1.25,24.824503,17.305727,44.70237,36.998665,111.447327,26.75
"2018-09-27",54.834099,61.504002,10.980844,68.555153,59.996655,8.360434,28.527676,32.59,5.58,6.257594,13.955565,48.649036,40.727211,72.788704,56.889999,49.945744,45.27,11.706945,43.719749,8.8,16.466669,5.572427,76.846199,107.403435,30.318228,55.729156,111.372078,22.234463,88.339996,29.530432,4.422723,41.810432,6.586774,40.770771,25.85,1.07,31.589645,45.551594,13.897721,97.959999,168.839996,33.742043,11.663755,265.733612,1.9,26.889183,12.62959,13.518695,8.153239,20.690001,355.350769,44.990002,2.73,29.42,15.762184,2.393992,5.546493,48.878155,27.772417,41.053867,3.29,8.673507,19.78801,23.738836,32.900002,49.434078,30.232903,2.371047,55.681595,66.784729,3.96,74.739998,90.584,73.92675,61.446758,6.37273,233.233536,13.634562,43.118393,49.239918,1.25,24.867725,17.439299,44.891666,36.718937,111.922531,27.85
"2018-09-28",55.026672,52.953999,10.752275,67.418053,60.024891,8.37855,28.070318,30.889999,5.56,6.218237,13.955565,48.409569,40.560383,73.685471,57.43,49.820126,46.009998,11.716274,45.063362,8.48,16.55612,5.4647,76.174232,105.827835,30.440939,55.565815,111.33313,22.772472,89.059998,29.671814,4.365409,41.249969,6.492168,40.928654,25.4,1.07,31.589645,45.853203,14.116394,99.010002,164.460007,33.924065,11.511164,279.268768,1.92,27.073486,12.607237,13.56743,8.233724,20.83,359.712952,45.23,2.7,28.459999,15.914781,2.443049,5.394115,47.552681,27.87776,40.379425,3.46,8.634542,19.71327,23.677879,32.919998,49.496941,30.078604,2.351613,55.454025,66.992493,4.01,73.029999,90.372299,73.889198,61.191994,6.443736,233.320724,13.49885,43.287086,49.056152,1.24,24.833149,17.698093,45.118824,37.241089,111.748894,27.700001
"2018-10-01",55.397186,62.139999,11.514173,67.596611,59.817814,8.441955,28.251356,31.42,5.35,6.198559,14.13424,48.12405,38.872402,74.546349,56.759998,50.052025,45.869999,11.762914,44.262913,8.36,16.09395,5.49408,76.882034,106.446831,30.423407,54.383968,112.54023,23.339828,87.610001,29.592291,4.403619,41.717026,6.429473,41.114391,25.27,1.09,32.086903,46.060547,14.650923,97.279999,162.440002,34.029446,11.5207,287.556763,1.93,26.122856,13.039399,13.353001,8.249822,20.299999,369.762512,45.150002,2.75,28.309999,16.318708,2.433238,5.363641,47.939678,27.532997,40.966282,3.43,8.681299,19.591812,24.087168,32.75,49.883148,30.628294,2.36133,56.063915,67.549667,4.01,76.480003,90.843834,74.621346,60.457108,6.354979,232.487411,13.507896,43.324577,49.46962,1.2,25.178896,17.906796,45.771896,37.483521,113.677177,28.370001
"2018-10-02",55.889587,60.203999,11.733218,67.474442,59.413067,8.333261,28.18466,29.02,6.11,6.129687,14.689078,48.013531,37.783073,74.313179,56.48,48.535004,47.419998,11.912168,45.835224,8.18,16.153585,5.366766,77.464409,106.887619,28.95088,52.548748,112.09243,22.997461,86.709999,29.97224,4.441827,40.74556,6.790281,41.067959,25.540001,1.15,31.242508,46.192493,14.480844,97.830002,159.330002,34.385822,12.550697,284.694733,1.9,26.016153,13.262931,13.53819,8.282016,20.34,373.708801,45.759998,2.81,28.190001,16.228943,2.501918,5.77154,48.229927,27.849031,41.001316,3.4,9.10991,19.348898,24.078459,33.59,50.233425,30.203972,2.448786,56.336994,67.757416,4.02,71.639999,91.565582,74.377289,59.947575,6.390482,231.586243,13.444563,43.586975,50.002544,1.19,25.144318,18.224024,45.951725,37.1665,113.99704,26.549999
"2018-10-03",56.569679,58.959999,11.885598,68.00071,58.942432,8.269855,28.584845,28.43,6.07,6.159204,14.529209,48.492466,38.077488,73.936554,56.16,48.071198,47.200001,11.641647,46.464153,8.23,16.339945,5.356973,77.186668,107.891136,29.275192,52.193237,112.1119,23.466991,87.389999,29.97224,4.45138,41.063152,7.17475,41.615906,26.58,1.11,31.89926,46.315029,14.391757,96.959999,162.429993,33.894596,12.922641,284.943146,1.9,26.704876,13.099009,13.596668,8.20153,20.6,379.444489,45.150002,2.78,29.01,16.372564,2.452861,6.099382,49.149055,28.136328,41.158981,3.64,9.05536,19.423643,24.365835,33.919998,49.937042,30.599363,2.390482,57.001492,67.398567,4.1,72.57,90.526268,74.996796,60.437508,6.346104,233.466064,13.815512,42.987198,49.883099,1.23,25.248043,18.274113,46.264069,37.903114,114.517952,26.459999
"2018-10-04",55.575134,56.366001,12.057024,68.245033,58.067047,8.287971,28.994562,27.780001,5.68,6.11001,14.200069,49.284557,37.213875,73.694427,55.049999,47.800652,46.990002,10.680839,45.863815,7.8,16.079041,5.366766,76.675972,108.863884,28.810638,51.462994,109.795097,23.202879,86.040001,30.148968,4.374961,39.633972,7.180664,41.513741,24.91,1.1,32.133812,45.907009,14.189285,94.489998,158.850006,33.91386,13.056159,277.54953,1.87,26.103458,13.009595,13.284775,8.169334,20.33,377.210175,44.16,2.75,28.23,16.399494,2.443049,6.099382,50.000462,27.561729,40.966282,3.48,9.078736,18.928476,24.182959,32.830002,49.865181,30.281122,2.380765,57.210861,67.256912,4.14,66.82,90.660973,74.518097,60.33952,6.212969,231.654083,13.942177,42.968452,50.553841,1.34,25.178896,18.257418,45.885471,37.427574,114.188942,27.26
"2018-10-05",54.673214,52.389999,12.552258,68.057091,57.02224,8.260797,28.803995,27.35,5.5,6.031297,14.115433,48.989822,35.761436,72.994965,54.240002,47.684696,47.950001,10.839418,44.815601,7.77,15.69887,5.268833,76.460938,108.250008,28.775583,50.636665,109.152618,22.899641,84.139999,30.0341,4.394066,38.886692,7.227983,41.708775,23.280001,1.09,32.011845,45.669792,14.173085,94.110001,157.330002,33.287792,13.265973,268.178253,1.87,25.453537,13.046851,12.933894,8.137141,19.940001,373.805542,43.580002,2.76,28.389999,16.210997,2.452861,6.099382,49.806957,27.839455,40.729786,3.45,8.938464,18.778992,24.052336,30.040001,50.197502,30.560787,2.409917,57.347401,67.077492,4.02,66.940002,89.794884,73.842278,59.820198,6.204093,228.737457,13.887891,42.996578,50.480328,1.36,25.299906,18.249073,45.412224,37.334339,114.53624,26.48
"2018-10-08",54.546471,50.112,12.961777,68.216835,57.502285,8.387608,28.842112,26.459999,5.37,6.10017,14.303513,49.431919,35.231495,73.30883,54.279999,47.694366,47.919998,11.128594,44.815601,7.48,15.691416,5.210073,77.168732,108.91111,29.082355,50.098587,107.906609,22.381191,83.68,30.140131,4.57556,38.260838,7.837216,42.052402,22.469999,1.14,32.133812,45.090965,14.019205,86.059998,157.25,33.884968,14.667912,264.113739,1.86,25.676643,12.75626,12.953385,8.193481,20,373.128479,43.07,2.79,28.450001,16.345636,2.492106,6.633078,49.99078,28.107599,40.125412,3.67,8.891706,19.105989,24.113293,28.459999,51.248337,30.821165,2.448786,57.292782,67.483551,3.88,65.639999,91.122902,74.902924,59.398853,6.381607,227.700668,14.077888,43.558861,50.553841,1.31,25.248043,17.74818,45.43116,36.159485,114.088425,26.370001
"2018-10-09",55.302128,52.560001,12.904634,67.559021,56.965759,8.106812,28.565792,27.24,5.27,6.080492,14.613846,49.302979,32.925251,73.739273,53.970001,47.220898,48.549999,11.035312,44.358208,7,15.542328,5.190486,77.509209,108.155563,28.968414,48.86871,109.279175,22.430101,81.43,30.041487,4.489589,38.2048,7.87862,42.228855,24.67,1.08,30.632673,45.062504,14.108295,86.169998,157.899994,34.135395,15.335502,263.885254,1.86,26.520569,13.926079,12.846172,8.20153,20.309999,372.809265,42.27,2.74,29.27,16.668777,2.423427,6.793187,50.474529,26.738132,40.300591,3.47,8.821571,18.825705,24.061043,28.780001,50.359173,31.36121,2.439069,57.447533,68.314575,4.36,64.5,93.422867,74.611954,58.291622,6.425984,222.623199,13.969318,43.474518,51.08569,1.34,25.351768,17.556175,46.661583,36.840153,115.897896,26.84
"2018-10-10",52.740185,51.375999,12.647495,65.735878,55.591503,7.989059,27.860697,25,5.09,5.854195,13.964969,48.289845,31.021378,69.874298,52.110001,45.800503,47.650002,10.699496,42.690605,6.59,15.490149,5.053378,75.726257,105.27507,28.714222,47.763733,103.341148,20.698689,78.93,29.458588,4.346305,36.756935,7.535555,41.337284,24.700001,1.03,30.58576,43.297577,13.824832,77.449997,151.380005,33.018097,14.400878,244.158936,1.74,25.443838,13.829213,12.446557,8.137141,19.76,355.428162,41.610001,2.83,26.790001,16.157137,2.472484,6.442472,47.978374,26.556175,39.54731,3.48,8.961845,18.489365,23.686588,29.120001,50.062786,30.146107,2.555678,55.362999,66.529747,4.22,56.450001,92.152611,74.076935,56.175137,6.221844,214.590347,13.706941,42.809135,50.472553,1.24,24.703493,17.464344,43.91679,34.779488,112.041344,25.629999
"2018-10-11",52.274609,50.445999,12.114166,64.260468,54.452564,7.980003,27.022207,25.299999,5.21,5.873873,14.059008,47.378014,30.687708,68.627823,50.619999,45.201427,46.619999,10.382336,42.147442,6.81,15.557238,5.043585,73.110054,102.120689,28.170794,49.464424,103.097778,19.524851,80.120003,28.472153,4.260334,36.373951,7.405429,39.758469,23.74,1.01,30.313681,41.864765,13.549469,69.029999,153.350006,32.430553,14.171988,233.664734,1.78,25.172232,13.441759,12.894904,7.960072,20.610001,346.374847,41.970001,2.96,27,15.636519,2.658901,6.389103,46.56583,25.608084,38.653881,3.54,9.803478,17.975512,23.15538,28.57,48.338337,29.876085,2.711157,53.815529,64.565498,4.18,56.080002,90.381912,68.698578,55.881176,6.141963,210.675644,13.299804,41.834503,49.543552,1.21,24.617058,16.813187,42.241516,33.60463,108.230484,24.860001
"2018-10-12",54.141819,51.756001,11.733218,65.632523,54.81966,7.826019,27.117493,26.34,5.29,6.090331,14.350533,47.995106,30.334414,69.013428,50.700001,45.781174,47.27,10.289052,42.766842,7.18,15.743596,5.141519,72.912949,101.006264,29.257658,50.012112,106.660583,20.072643,80.18,28.920534,4.384514,37.046513,7.600623,40.659321,23.469999,1.05,29.825809,43.373489,13.776241,73.970001,153.740005,33.345585,14.639302,245.003616,1.81,25.657244,13.329993,12.464422,7.935925,21.35,348.309326,42.470001,2.88,27.99,15.717304,2.590221,6.556836,47.417221,25.780462,39.021759,3.65,9.717755,17.919456,23.233755,29.92,48.715557,30.483639,2.711157,54.006691,65.925362,4.2,60.41,91.23838,70.003265,56.224129,6.186341,214.144608,13.001238,41.871994,49.91515,1.23,24.634344,17.24729,42.714756,34.154766,107.627304,26.4
"2018-10-15",52.983948,51.917999,11.571315,65.040474,54.330196,7.980003,26.602962,26.26,5.34,6.041136,14.538614,49.035877,31.188215,64.780792,50.709999,45.713272,47.84,10.354351,42.433319,7.4,16.101404,5.180692,72.411217,100.430161,29.266424,49.810337,104.742897,20.385668,81.339996,29.01918,4.298542,36.196472,7.56513,40.046364,23.1,1,30.135416,42.38665,13.808634,73.769997,153.520004,33.798275,14.696525,233.913162,1.88,25.987057,13.359797,12.552476,8.000315,20.209999,347.11969,42.34,2.9,28.610001,15.744234,2.629467,6.511091,46.091755,26.335909,38.97797,3.68,9.896993,17.919456,23.31213,28.51,48.922134,30.763304,2.88607,54.206951,65.594841,4.26,61.689999,90.285667,68.576538,56.518078,6.248471,214.164001,12.874572,42.087536,49.794376,1.28,24.521978,17.289032,42.184723,33.669903,106.86879,26.77
"2018-10-16",54.151566,55.318001,11.523696,65.510338,55.619743,7.970944,27.184191,28.18,5.58,6.208399,14.557421,49.487186,32.660275,65.569931,51.900002,46.790127,48.790001,10.46629,43.776936,7.25,16.347399,5.337386,72.751678,102.58345,29.371603,51.030609,108.052628,20.718254,83.519997,29.046082,4.441827,37.373444,7.866791,40.798626,24.01,1.03,30.341825,43.477867,13.776241,78.720001,158.779999,34.674778,15.240131,244.29805,1.93,26.78248,13.739802,12.405723,8.048607,21.35,356.182587,43.209999,2.89,29.870001,16.085327,2.600033,6.831306,46.662579,26.048611,39.153149,3.87,9.935957,18.153025,23.460169,29.120001,49.793335,30.666866,2.837483,54.325283,67.256912,4.28,63.66,92.200699,69.196037,57.752705,6.363855,219.16394,12.919811,42.631084,49.887287,1.39,24.73807,17.531128,42.127934,34.574364,107.389709,27.299999
"2018-10-17",53.917561,54.355999,11.609409,65.632523,55.53503,7.934714,27.536734,27.299999,5.54,6.149365,14.980603,50.159542,32.944885,65.390572,51.419998,46.431179,48.959999,10.456962,43.729282,7.06,16.593391,5.40594,73.02047,103.726219,27.907843,52.174019,107.770317,20.434574,88.489998,29.207499,4.403619,36.96244,7.872701,41.393013,24.24,1.02,29.957159,43.591728,13.832932,78.050003,159.419998,35.060062,15.316429,241.545303,1.93,27.083185,13.486465,12.131778,8.032508,22.35,353.522675,42.349998,2.86,29.549999,16.112257,2.609844,6.915174,46.478756,26.1348,38.846577,3.8,9.912579,18.059595,23.407919,29.799999,50.655556,30.281122,2.788896,53.924763,67.823517,4.2,60.84,92.922447,69.796768,58.007462,6.425984,216.52829,13.019334,42.977825,50.128822,1.43,24.73807,17.656351,40.96376,33.567329,107.188644,27.360001
